0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.888045540796964,0.8986083499005965,0.8892307692307693,0.822262118491921,0.7693761814744802,0.9486780715396579,0.7920792079207921,0.9373088685015291,0.8703125,0.9575645756457565,0.0,0.7084732372111396,0.8701271628100896,0.9380661470402359,0.8813478879924063,0.8229562737642585,0.827628065064336,0.8464196582837397,0.896421845574388,0.9178596573574278,0.8768882175226587,0.9090071412117023,0.8130232558139535,0.9618675140552432,0.7373999057936882,0.9438669438669439,0.8980116959064327,0.8987678183136023,0.9099904852521408,0.8719723183391004
0.7898089171974523,0.8410596026490066,0.8135818908122503,0.8419452887537994,0.8,0.8978494623655914,0.9207920792079208,0.9178807947019868,0.7908232118758435,0.8973561430793157,0.7011128775834659,0.0,0.8778248587570622,0.8965087281795511,0.8409761857901987,0.8084729064039409,0.9075411151223426,0.8788676761026991,0.9009918526390365,0.8792901716068643,0.9539160983674313,0.799347158218126,0.7195664795819624,0.9737797498991528,0.9227459417171915,0.9603541185527329,0.8245818747569039,0.9228925289652418,0.8319176739627573,0.9279123414071511
0.7827586206896552,0.5431654676258992,0.748221906116643,0.8245901639344262,0.6615120274914089,0.6867816091954023,0.8046594982078853,0.8613861386138614,0.6955266955266955,0.7865546218487395,0.8571428571428571,0.8563049853372434,0.0,0.7814136125654451,0.584423676012461,0.6123934289873154,0.7989406779661017,0.9079173838209983,0.9055762081784386,0.6252570958453312,0.8736059479553904,0.8755564548765682,0.7794327688226892,0.940537084398977,0.7891479265525067,0.9206896551724137,0.777481542247744,0.8318565400843881,0.8524590163934426,0.8095623987034035
0.9192439862542955,0.6326164874551972,0.9092198581560283,0.8758169934640523,0.851027397260274,0.8553008595988538,0.9035714285714286,0.919605077574048,0.8964028776978418,0.7839195979899497,0.9296740994854202,0.8698830409356725,0.7594339622641509,0.0,0.836096537250787,0.7799957974364362,0.7402569593147752,0.8958333333333334,0.8861163227016886,0.7921862011637573,0.86093300906478,0.9208912510220768,0.886002886002886,0.9493752692804825,0.8265582655826558,0.9514344262295082,0.8313302942395359,0.8223880597014925,0.9502239063038236,0.8471142038477282
0.856858846918489,0.7828810020876826,0.755591054313099,0.7729831144465291,0.8693069306930693,0.8869143780290791,0.841995841995842,0.8666666666666667,0.8506493506493507,0.9054054054054054,0.8869047619047619,0.8148760330578513,0.5745062836624776,0.8336314847942755,0.0,0.8639375295787979,0.7232293932801547,0.7654486321025444,0.8440692099228685,0.8574433278803458,0.818546365914787,0.8674007799954118,0.8170449282075035,0.919931856899489,0.7197467166979362,0.9300667126754083,0.9324481714418821,0.7288910271830648,0.9108666793096909,0.757178957041121
0.9022988505747126,0.8092369477911646,0.7906976744186046,0.7608695652173914,0.8587786259541985,0.8463949843260188,0.8,0.8813559322033898,0.8220472440944881,0.8789571694599627,0.8240917782026769,0.7916666666666666,0.5954861111111112,0.7716262975778547,0.8677354709418837,0.0,0.5938029532800775,0.7561769775905,0.7668545188895847,0.8684764802246665,0.8057228915662651,0.8555019526763152,0.738404452690167,0.9081160126736534,0.6150775011742602,0.9239806496199032,0.9409843713552601,0.7210310768489521,0.9293715587621036,0.7619047619047619
0.7568627450980392,0.7181069958847737,0.8072669826224329,0.7981481481481482,0.705078125,0.8226837060702875,0.8524590163934426,0.8744113029827315,0.7560192616372392,0.8228571428571428,0.8180039138943248,0.8839869281045751,0.7907801418439716,0.734982332155477,0.6960985626283368,0.5731225296442688,0.0,0.9181605611847233,0.9202467035304126,0.7693594646271511,0.8854942233632863,0.8604596622889306,0.7132370352829742,0.956402590931739,0.8347325497721276,0.9341486359360301,0.7065269175797999,0.8035450516986706,0.906913866357667,0.8666040394551433
0.7259842519685039,0.8019639934533551,0.820580474934037,0.849624060150376,0.6828885400313972,0.8988015978695073,0.7732463295269169,0.8700787401574803,0.786096256684492,0.8938461538461538,0.8270440251572327,0.8683853459972863,0.8766328011611031,0.8712011577424024,0.7467320261437909,0.7210776545166403,0.8917609046849758,0.0,0.9276588397790055,0.7819491846795601,0.9526579739217653,0.8283526335450131,0.8051948051948052,0.9439655172413793,0.8197375926982317,0.9193186072631973,0.7955748865355522,0.9004270186335404,0.8345564773452457,0.8509723261032162
0.848381601362862,0.8188277087033747,0.8464788732394366,0.8865478119935171,0.6994906621392191,0.8961593172119487,0.784070796460177,0.9117647058823529,0.82,0.9003322259136213,0.8928571428571429,0.895500725689405,0.906396255850234,0.8849144634525661,0.849290780141844,0.758147512864494,0.8949211908931699,0.9022988505747126,0.0,0.8294797687861272,0.9363336992316136,0.8598700243704306,0.8263362686872824,0.9704749679075738,0.8330917374197556,0.944014657980456,0.8149444215726637,0.9123252858958069,0.9008221993833505,0.9178527856852379
0.909433962264151,0.8162055335968379,0.7932618683001531,0.8321428571428572,0.8778195488721805,0.8498452012383901,0.8503937007874016,0.7929984779299848,0.7744945567651633,0.7798165137614679,0.9227871939736346,0.8417721518987342,0.625,0.7901023890784983,0.8382642998027613,0.8650190114068441,0.7470817120622568,0.7668231611893583,0.8257191201353637,0.0,0.8436958137230617,0.8638220608261462,0.8643757159221077,0.8784889316650626,0.7814892136395268,0.9237596722803824,0.9288018433179723,0.6745956232159848,0.9295112781954887,0.695
0.8594377510040161,0.8037974683544303,0.8695652173913043,0.9090909090909091,0.82,0.8599348534201955,0.9558823529411765,0.8976,0.8297872340425532,0.8499025341130604,0.875751503006012,0.9616666666666667,0.8695652173913043,0.855595667870036,0.8105263157894737,0.7975708502024291,0.8962655601659751,0.9505766062602965,0.9499105545617174,0.8266932270916335,0.0,0.8263298518338597,0.8123159960745829,0.9772433410912852,0.9420686225758329,0.9629719853836785,0.8467045174031104,0.8766283524904215,0.9421586165772212,0.9345657990756507
0.8955223880597015,0.830078125,0.9013657056145675,0.8604240282685512,0.8271375464684015,0.9095092024539877,0.7859922178988327,0.9260935143288085,0.8582434514637904,0.911070780399274,0.8919925512104283,0.7946708463949843,0.8559322033898306,0.910472972972973,0.847953216374269,0.8421052631578947,0.8442307692307692,0.8124031007751938,0.8542713567839196,0.837037037037037,0.8188976377952756,0.0,0.8931383577052868,0.9421624173748819,0.7886586199043498,0.9354045596781404,0.9108597285067873,0.900093370681606,0.9305555555555556,0.853125
0.888468809073724,0.8396039603960396,0.848159509202454,0.774597495527728,0.743879472693032,0.9069767441860465,0.8007889546351085,0.9192073170731707,0.8520249221183801,0.9154411764705882,0.769811320754717,0.6862123613312203,0.7821612349914236,0.8957264957264958,0.8478260869565217,0.7257142857142858,0.6744639376218323,0.774294670846395,0.8220338983050848,0.8780487804878049,0.7864271457085829,0.8682745825602969,0.0,0.9487485101311085,0.679080459770115,0.9305210918114144,0.8641242292760904,0.8227669102050436,0.9063258070535548,0.8103176391079072
0.93359375,0.8668032786885246,0.9307086614173228,0.9354243542435424,0.8618677042801557,0.9092356687898089,0.8061224489795918,0.8748043818466353,0.8768,0.9070208728652751,0.9473684210526315,0.9625407166123778,0.9275618374558304,0.9278169014084507,0.9100204498977505,0.8917322834645669,0.9294354838709677,0.9194847020933977,0.9616055846422339,0.8430232558139535,0.9731404958677686,0.9176245210727969,0.9320388349514563,0.0,0.9483216614344361,0.9159564393939394,0.9565947242206235,0.9531482399603372,0.9516504854368932,0.9061465721040189
0.7416974169741697,0.722007722007722,0.750375939849624,0.7185314685314685,0.6139705882352942,0.8237082066869301,0.7711538461538462,0.8266068759342302,0.7236641221374046,0.8473967684021544,0.7034990791896869,0.9270186335403726,0.75,0.8160535117056856,0.6820809248554913,0.6059479553903345,0.8060836501901141,0.8079877112135176,0.8059701492537313,0.7454212454212454,0.9494163424124513,0.7536231884057971,0.655045871559633,0.928030303030303,0.0,0.9116236583694908,0.7398843930635838,0.7951778467414657,0.8303487276154571,0.8342075256556443
0.9212007504690432,0.9233791748526523,0.9237804878048781,0.9289520426287744,0.902803738317757,0.9306625577812019,0.8082191780821918,0.8954545454545455,0.9148606811145511,0.9324817518248175,0.9569288389513109,0.9574803149606299,0.9318568994889267,0.9541595925297114,0.9333333333333333,0.9262759924385633,0.9323017408123792,0.9252336448598131,0.9377104377104377,0.9162011173184358,0.9722772277227723,0.9337016574585635,0.9347014925373134,0.9152215799614644,0.9034608378870674,0.0,0.9396551724137931,0.9218164794007491,0.9333704528582034,0.8592211280214861
0.9391634980988594,0.9063745019920318,0.901386748844376,0.7428057553956835,0.9147727272727273,0.9501557632398754,0.8829365079365079,0.9218989280245024,0.9154929577464789,0.9316081330868762,0.8785578747628083,0.7977707006369427,0.7672413793103449,0.8230240549828178,0.9244532803180915,0.9348659003831418,0.7,0.7653543307086614,0.8109028960817717,0.9452830188679245,0.8493975903614458,0.9104477611940298,0.8582230623818525,0.935546875,0.7177121771217713,0.9512195121951219,0.0,0.812470365101944,0.9490063742032246,0.8418667874943362
0.8178294573643411,0.6829268292682927,0.8466353677621283,0.8608058608058609,0.6138996138996139,0.8291139240506329,0.8461538461538461,0.7620528771384136,0.8012718600953895,0.8286252354048964,0.9013539651837524,0.8932038834951457,0.8543859649122807,0.8234265734265734,0.7383367139959433,0.740234375,0.802,0.8704,0.9046793760831889,0.6615384615384615,0.8852459016393442,0.9049429657794676,0.8304431599229287,0.9282868525896414,0.7819548872180451,0.9120458891013384,0.7926356589147286,0.0,0.9205463639861485,0.7975689574567555
0.868421052631579,0.9389067524115756,0.776332899869961,0.8313609467455622,0.8641975308641975,0.958005249343832,0.7948717948717948,0.9275549805950841,0.8853754940711462,0.9606656580937972,0.9010819165378671,0.8061497326203209,0.8514285714285714,0.9487179487179487,0.898876404494382,0.9361370716510904,0.8920634920634921,0.8423841059602649,0.8868458274398868,0.9276923076923077,0.9449838187702265,0.9192073170731707,0.9167950693374423,0.9256329113924051,0.7945619335347432,0.9341500765696784,0.9442724458204335,0.9119496855345912,0.0,0.7736373748609566
0.7580340264650284,0.7267326732673267,0.7515337423312883,0.8318425760286225,0.6290018832391714,0.8325581395348837,0.717948717948718,0.6966463414634146,0.721183800623053,0.7665441176470589,0.8830188679245283,0.9160063391442155,0.7958833619210978,0.8444444444444444,0.7450592885375494,0.7542857142857143,0.8635477582846004,0.8463949843260188,0.8898305084745762,0.6960600375234521,0.9520958083832335,0.8460111317254174,0.8139097744360902,0.8737864077669902,0.8238532110091743,0.871268656716418,0.831758034026465,0.7938342967244701,0.7750385208012327,0.0
